PROJECT_VERSION,CLASS_NAME,DEFECT_CNT
netty-all-4.0.0.Beta2,io.netty.example.qotm.QuoteOfTheMomentClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.qotm.QuoteOfTheMomentServer,1
netty-all-4.0.0.Beta2,io.netty.example.qotm.QuoteOfTheMomentServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.rxtx.RxtxClient,1
netty-all-4.0.0.Beta2,io.netty.example.rxtx.RxtxClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.sctp.NioSctpEchoClient,1
netty-all-4.0.0.Beta2,io.netty.example.sctp.NioSctpEchoServer,1
netty-all-4.0.0.Beta2,io.netty.example.sctp.OioSctpEchoClient,1
netty-all-4.0.0.Beta2,io.netty.example.sctp.OioSctpEchoServer,1
netty-all-4.0.0.Beta2,io.netty.example.securechat.SecureChatClient,1
netty-all-4.0.0.Beta2,io.netty.example.securechat.SecureChatClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.securechat.SecureChatServer,1
netty-all-4.0.0.Beta2,io.netty.example.securechat.SecureChatServerHandler,2
netty-all-4.0.0.Beta2,io.netty.example.socksproxy.SocksServer,1
netty-all-4.0.0.Beta2,io.netty.example.socksproxy.SocksServerConnectHandler,1
netty-all-4.0.0.Beta2,io.netty.example.socksproxy.SocksServerHandler,2
netty-all-4.0.0.Beta2,io.netty.example.telnet.TelnetClient,1
netty-all-4.0.0.Beta2,io.netty.example.telnet.TelnetClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.telnet.TelnetServer,1
netty-all-4.0.0.Beta2,io.netty.example.telnet.TelnetServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.uptime.UptimeClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.worldclock.WorldClockClient,1
netty-all-4.0.0.Beta2,io.netty.example.worldclock.WorldClockClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.worldclock.WorldClockServer,1
netty-all-4.0.0.Beta2,io.netty.example.worldclock.WorldClockServerHandler,1
netty-all-4.0.0.Beta2,io.netty.channel.rxtx.DefaultRxtxChannelConfig,2
netty-all-4.0.0.Beta2,io.netty.channel.rxtx.RxtxChannel,1
netty-all-4.0.0.Beta2,io.netty.channel.rxtx.RxtxChannelOption,1
netty-all-4.0.0.Beta2,io.netty.channel.sctp.DefaultSctpChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.sctp.DefaultSctpServerChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.udt.DefaultUdtChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.udt.DefaultUdtServerChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.AbstractChannelAbstractUnsafe,8
netty-all-4.0.0.Beta2,io.netty.channel.AbstractChannelCloseFuture,1
netty-all-4.0.0.Beta2,io.netty.channel.AbstractServerChannelDefaultServerUnsafe,1
netty-all-4.0.0.Beta2,io.netty.channel.aio.AbstractAioChannel,1
netty-all-4.0.0.Beta2,io.netty.channel.aio.AioCompletionHandler,1
netty-all-4.0.0.Beta2,io.netty.channel.aio.AioEventLoop,2
netty-all-4.0.0.Beta2,io.netty.channel.aio.AioEventLoopGroup,1
netty-all-4.0.0.Beta2,io.netty.channel.DefaultChannelPipelineTailHandler,2
netty-all-4.0.0.Beta2,io.netty.channel.DefaultChannelPipelineHeadHandler,2
netty-all-4.0.0.Beta2,io.netty.channel.embedded.EmbeddedEventLoop,1
netty-all-4.0.0.Beta2,io.netty.channel.group.DefaultChannelGroup,5
netty-all-4.0.0.Beta2,io.netty.channel.group.DefaultChannelGroupFuture,3
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalAddress,1
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalChannel,5
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalEventLoop,1
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalEventLoopGroup,1
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalServerChannel,1
netty-all-4.0.0.Beta2,io.netty.channel.nio.AbstractNioByteChannel,4
netty-all-4.0.0.Beta2,io.netty.channel.nio.AbstractNioMessageChannel,3
netty-all-4.0.0.Beta2,io.netty.channel.nio.NioEventLoop,3
netty-all-4.0.0.Beta2,io.netty.channel.nio.NioEventLoopGroup,1
netty-all-4.0.0.Beta2,io.netty.channel.oio.AbstractOioByteChannel,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.DefaultDatagramChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.DefaultServerSocketChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.DefaultSocketChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.DefaultHttpHeaders,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpClientCodec,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpContentCompressor,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpContentDecoder,6
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpContentEncoder,10
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpHeaders,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpObjectAggregator,3
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpObjectDecoder,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpObjectEncoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpResponseDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpVersion,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyFrameDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyFrameEncoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyHeaders,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyHttpDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyHttpEncoder,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyHttpResponseStreamIdHandler,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyOrHttpChooser,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdySessionHandler,3
netty-all-4.0.0.Beta2,io.netty.handler.codec.socks.SocksAuthRequestDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.socks.SocksAuthResponseDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.socks.SocksCmdRequestDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.socks.SocksCmdResponseDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.socks.SocksInitRequestDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.socks.SocksInitResponseDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.base64.Base64Decoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.bytes.ByteArrayDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.ByteToMessageCodec,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.compression.JdkZlibEncoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.compression.JZlibEncoder,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.compression.Snappy,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.marshalling.CompatibleMarshallingDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.protobuf.ProtobufDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.protobuf.ProtobufEncoder,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.protobuf.ProtobufVarint32FrameDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.string.StringDecoder,1
netty-all-4.0.0.Beta2,io.netty.example.applet.AppletDiscardServerDiscardServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.filetransfer.FileServerFileHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.file.HttpStaticFileServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.file.HttpStaticFileServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.snoop.HttpSnoopClient,1
netty-all-4.0.0.Beta2,io.netty.example.http.snoop.HttpSnoopClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.snoop.HttpSnoopServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.snoop.HttpSnoopServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.upload.HttpUploadClient,2
netty-all-4.0.0.Beta2,io.netty.example.http.upload.HttpUploadClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.upload.HttpUploadServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.upload.HttpUploadServerHandler,2
netty-all-4.0.0.Beta2,io.netty.channel.aio.AbstractAioChannelDefaultAioUnsafe,1
netty-all-4.0.0.Beta2,io.netty.channel.DefaultChannelHandlerContext,1
netty-all-4.0.0.Beta2,io.netty.channel.DefaultChannelPipeline,1
netty-all-4.0.0.Beta2,io.netty.channel.DefaultChannelPipeline,3
netty-all-4.0.0.Beta2,io.netty.channel.group.DefaultChannelGroupFuture,1
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalChannel,1
netty-all-4.0.0.Beta2,io.netty.channel.local.LocalChannelLocalUnsafe,1
netty-all-4.0.0.Beta2,io.netty.channel.nio.AbstractNioByteChannelNioByteUnsafe,2
netty-all-4.0.0.Beta2,io.netty.channel.nio.AbstractNioMessageChannelNioMessageUnsafe,3
netty-all-4.0.0.Beta2,io.netty.channel.socket.aio.AioSocketChannel,3
netty-all-4.0.0.Beta2,io.netty.channel.socket.nio.NioSocketChannel,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.oio.DefaultOioServerSocketChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.oio.DefaultOioSocketChannelConfig,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpClientCodecEncoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.HttpClientCodecDecoder,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.AbstractDiskHttpData,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.AbstractHttpData,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.AbstractMemoryHttpData,3
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.HttpPostRequestDecoder,4
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.HttpPostRequestEncoder,4
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.InternalAttribute,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.BinaryWebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.CloseWebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.ContinuationWebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.PingWebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.PongWebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.TextWebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.WebSocket00FrameDecoder,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.WebSocket08FrameDecoder,2
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.WebSocketFrame,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.WebSocketServerHandshaker,3
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.WebSocketServerProtocolHandler,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.websocketx.WebSocketUtil,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyHeadersHttpNames,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.spdy.SpdyHeadersSpdy2HttpNames,1
netty-all-4.0.0.Beta2,io.netty.handler.ssl.SslHandler,1
netty-all-4.0.0.Beta2,io.netty.handler.ssl.SslHandler,2
netty-all-4.0.0.Beta2,io.netty.handler.traffic.AbstractTrafficShapingHandler,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.HttpPostRequestDecoderNotEnoughDataDecoderException,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.HttpPostRequestDecoderEndOfDataDecoderException,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.HttpPostRequestDecoderErrorDataDecoderException,1
netty-all-4.0.0.Beta2,io.netty.handler.codec.http.multipart.HttpPostRequestDecoderIncompatibleDataDecoderException,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.autobahn.AutobahnServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.autobahn.AutobahnServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.client.WebSocketClient,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.client.WebSocketClientHandler,2
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.html5.CustomTextFrameHandler,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.html5.WebSocketServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.server.WebSocketServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.server.WebSocketServerHandler,2
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.sslserver.WebSocketSslServer,1
netty-all-4.0.0.Beta2,io.netty.example.http.websocketx.sslserver.WebSocketSslServerHandler,2
netty-all-4.0.0.Beta2,io.netty.example.securechat.SecureChatServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.bytes.ByteEchoClient,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.bytes.ByteEchoClientHandler,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.bytes.ByteEchoServer,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.message.MsgEchoClient,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.message.MsgEchoClientHandler,2
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.message.MsgEchoServer,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.message.MsgEchoServerHandler,1
netty-all-4.0.0.Beta2,io.netty.example.udt.echo.rendevous.MsgEchoPeerHandler,1
netty-all-4.0.0.Beta2,io.netty.channel.AbstractChannelAbstractUnsafe,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.aio.AioSocketChannelWriteHandler,1
netty-all-4.0.0.Beta2,io.netty.channel.socket.aio.AioSocketChannelWritableByteChannelAdapter,1
netty-all-4.0.0.Beta2,io.netty.test.udt.bench.xfer.UdtNetty,1
netty-all-4.0.7.Final,io.netty.buffer.AbstractByteBuf,3
netty-all-4.0.7.Final,io.netty.buffer.AbstractDerivedByteBuf,1
netty-all-4.0.7.Final,io.netty.buffer.AbstractReferenceCountedByteBuf,1
netty-all-4.0.7.Final,io.netty.buffer.CompositeByteBuf,2
netty-all-4.0.7.Final,io.netty.buffer.DuplicatedByteBuf,2
netty-all-4.0.7.Final,io.netty.buffer.PoolArena,2
netty-all-4.0.7.Final,io.netty.buffer.PooledDirectByteBuf,3
netty-all-4.0.7.Final,io.netty.buffer.PooledHeapByteBuf,3
netty-all-4.0.7.Final,io.netty.buffer.PooledUnsafeDirectByteBuf,3
netty-all-4.0.7.Final,io.netty.buffer.ReadOnlyByteBuf,2
netty-all-4.0.7.Final,io.netty.buffer.ReadOnlyByteBufferBuf,1
netty-all-4.0.7.Final,io.netty.buffer.SlicedByteBuf,2
netty-all-4.0.7.Final,io.netty.buffer.SwappedByteBuf,2
netty-all-4.0.7.Final,io.netty.buffer.UnpooledDirectByteBuf,6
netty-all-4.0.7.Final,io.netty.buffer.UnpooledHeapByteBuf,4
netty-all-4.0.7.Final,io.netty.buffer.UnpooledUnsafeDirectByteBuf,5
netty-all-4.0.7.Final,io.netty.util.AbstractReferenceCounted,1
netty-all-4.0.7.Final,io.netty.util.AttributeKey,1
netty-all-4.0.7.Final,io.netty.util.Signal,1
netty-all-4.0.7.Final,io.netty.channel.AbstractChannel,2
netty-all-4.0.7.Final,io.netty.channel.ChannelOption,4
netty-all-4.0.7.Final,io.netty.channel.ChannelOutboundBuffer,4
netty-all-4.0.7.Final,io.netty.channel.DefaultChannelConfig,3
netty-all-4.0.7.Final,io.netty.channel.SimpleChannelInboundHandler,1
netty-all-4.0.7.Final,io.netty.bootstrap.AbstractBootstrap,2
netty-all-4.0.7.Final,io.netty.handler.codec.ByteToMessageDecoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.DecoderResult,1
netty-all-4.0.7.Final,io.netty.handler.codec.LengthFieldBasedFrameDecoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.ReplayingDecoder,2
netty-all-4.0.7.Final,io.netty.handler.ssl.SslHandler,4
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedFile,1
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedNioFile,1
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedNioStream,1
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedStream,1
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedWriteHandler,4
netty-all-4.0.7.Final,io.netty.handler.timeout.IdleStateHandler,1
netty-all-4.0.7.Final,io.netty.handler.traffic.AbstractTrafficShapingHandler,2
netty-all-4.0.7.Final,io.netty.util.concurrent.DefaultPromise,3
netty-all-4.0.7.Final,io.netty.util.concurrent.GlobalEventExecutor,1
netty-all-4.0.7.Final,io.netty.util.internal.EmptyArrays,1
netty-all-4.0.7.Final,io.netty.util.internal.JavassistTypeParameterMatcherGenerator,1
netty-all-4.0.7.Final,io.netty.util.internal.PlatformDependent,2
netty-all-4.0.7.Final,io.netty.util.internal.PlatformDependent0,1
netty-all-4.0.7.Final,io.netty.util.internal.ThreadLocalRandom,1
netty-all-4.0.7.Final,io.netty.example.applet.AppletDiscardServer,1
netty-all-4.0.7.Final,io.netty.example.discard.DiscardClientHandler,1
netty-all-4.0.7.Final,io.netty.example.discard.DiscardServerHandler,1
netty-all-4.0.7.Final,io.netty.example.factorial.FactorialClientHandler,1
netty-all-4.0.7.Final,io.netty.example.factorial.FactorialServerHandler,1
netty-all-4.0.7.Final,io.netty.example.filetransfer.FileServer,1
netty-all-4.0.7.Final,io.netty.example.localecho.LocalEchoClientHandler,1
netty-all-4.0.7.Final,io.netty.example.portunification.PortUnificationServer,1
netty-all-4.0.7.Final,io.netty.example.portunification.PortUnificationServerHandler,1
netty-all-4.0.7.Final,io.netty.example.qotm.QuoteOfTheMomentClientHandler,1
netty-all-4.0.7.Final,io.netty.example.qotm.QuoteOfTheMomentServerHandler,1
netty-all-4.0.7.Final,io.netty.example.rxtx.RxtxClientHandler,1
netty-all-4.0.7.Final,io.netty.example.securechat.SecureChatClient,1
netty-all-4.0.7.Final,io.netty.example.securechat.SecureChatClientHandler,1
netty-all-4.0.7.Final,io.netty.example.securechat.SecureChatClientInitializer,1
netty-all-4.0.7.Final,io.netty.example.securechat.SecureChatServer,1
netty-all-4.0.7.Final,io.netty.example.securechat.SecureChatServerHandler,1
netty-all-4.0.7.Final,io.netty.example.securechat.SecureChatServerInitializer,1
netty-all-4.0.7.Final,io.netty.example.socksproxy.SocksServerConnectHandler,1
netty-all-4.0.7.Final,io.netty.example.socksproxy.SocksServerHandler,1
netty-all-4.0.7.Final,io.netty.example.telnet.TelnetClientHandler,1
netty-all-4.0.7.Final,io.netty.example.telnet.TelnetServerHandler,1
netty-all-4.0.7.Final,io.netty.example.uptime.UptimeClientHandler,1
netty-all-4.0.7.Final,io.netty.example.worldclock.WorldClockClientHandler,1
netty-all-4.0.7.Final,io.netty.example.worldclock.WorldClockServerHandler,1
netty-all-4.0.7.Final,io.netty.channel.rxtx.DefaultRxtxChannelConfig,1
netty-all-4.0.7.Final,io.netty.channel.rxtx.RxtxChannel,1
netty-all-4.0.7.Final,io.netty.channel.rxtx.RxtxChannelOption,1
netty-all-4.0.7.Final,io.netty.channel.sctp.DefaultSctpChannelConfig,1
netty-all-4.0.7.Final,io.netty.channel.sctp.DefaultSctpServerChannelConfig,2
netty-all-4.0.7.Final,io.netty.channel.sctp.SctpChannelOption,1
netty-all-4.0.7.Final,io.netty.channel.udt.DefaultUdtChannelConfig,1
netty-all-4.0.7.Final,io.netty.channel.udt.DefaultUdtServerChannelConfig,1
netty-all-4.0.7.Final,io.netty.channel.udt.UdtChannelOption,1
netty-all-4.0.7.Final,io.netty.channel.AbstractChannelAbstractUnsafe,2
netty-all-4.0.7.Final,io.netty.channel.embedded.EmbeddedChannel,1
netty-all-4.0.7.Final,io.netty.channel.group.DefaultChannelGroup,1
netty-all-4.0.7.Final,io.netty.channel.local.LocalChannel,2
netty-all-4.0.7.Final,io.netty.channel.nio.AbstractNioByteChannel,2
netty-all-4.0.7.Final,io.netty.channel.nio.AbstractNioChannel,3
netty-all-4.0.7.Final,io.netty.channel.nio.NioEventLoop,1
netty-all-4.0.7.Final,io.netty.channel.oio.AbstractOioByteChannel,1
netty-all-4.0.7.Final,io.netty.channel.oio.AbstractOioChannel,1
netty-all-4.0.7.Final,io.netty.channel.socket.DefaultDatagramChannelConfig,2
netty-all-4.0.7.Final,io.netty.channel.socket.DefaultSocketChannelConfig,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.ComposedLastHttpContent,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.HttpContentEncoder,2
netty-all-4.0.7.Final,io.netty.handler.codec.http.HttpObjectAggregator,2
netty-all-4.0.7.Final,io.netty.handler.codec.http.HttpObjectDecoder,2
netty-all-4.0.7.Final,io.netty.handler.codec.http.HttpVersion,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.QueryStringDecoder,2
netty-all-4.0.7.Final,io.netty.handler.codec.spdy.SpdyFrameEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.spdy.SpdyHeaderBlockEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.spdy.SpdyHeaderBlockJZlibEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.spdy.SpdyHeaderBlockRawEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.spdy.SpdyHeaderBlockZlibDecoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.spdy.SpdyHeaderBlockZlibEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.bytes.ByteArrayDecoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.compression.JdkZlibEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.compression.JZlibDecoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.compression.JZlibEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.compression.ZlibUtil,1
netty-all-4.0.7.Final,io.netty.handler.codec.marshalling.ContextBoundUnmarshallerProvider,1
netty-all-4.0.7.Final,io.netty.handler.codec.serialization.CompatibleObjectEncoder,1
netty-all-4.0.7.Final,io.netty.util.concurrent.GlobalEventExecutorTaskRunner,1
netty-all-4.0.7.Final,io.netty.example.applet.AppletDiscardServerDiscardServerHandler,1
netty-all-4.0.7.Final,io.netty.example.filetransfer.FileServerFileHandler,1
netty-all-4.0.7.Final,io.netty.example.http.file.HttpStaticFileServerHandler,1
netty-all-4.0.7.Final,io.netty.example.http.snoop.HttpSnoopClient,1
netty-all-4.0.7.Final,io.netty.example.http.snoop.HttpSnoopClientHandler,1
netty-all-4.0.7.Final,io.netty.example.http.snoop.HttpSnoopClientInitializer,1
netty-all-4.0.7.Final,io.netty.example.http.snoop.HttpSnoopServerHandler,1
netty-all-4.0.7.Final,io.netty.example.http.upload.HttpUploadClient,1
netty-all-4.0.7.Final,io.netty.example.http.upload.HttpUploadClientHandler,1
netty-all-4.0.7.Final,io.netty.example.http.upload.HttpUploadClientIntializer,1
netty-all-4.0.7.Final,io.netty.example.http.upload.HttpUploadServer,1
netty-all-4.0.7.Final,io.netty.example.http.upload.HttpUploadServerHandler,1
netty-all-4.0.7.Final,io.netty.example.http.upload.HttpUploadServerInitializer,1
netty-all-4.0.7.Final,io.netty.channel.local.LocalChannelLocalUnsafe,1
netty-all-4.0.7.Final,io.netty.channel.nio.AbstractNioByteChannelNioByteUnsafe,1
netty-all-4.0.7.Final,io.netty.channel.nio.AbstractNioChannelAbstractNioUnsafe,3
netty-all-4.0.7.Final,io.netty.channel.oio.AbstractOioChannelDefaultOioUnsafe,1
netty-all-4.0.7.Final,io.netty.channel.socket.nio.NioDatagramChannel,1
netty-all-4.0.7.Final,io.netty.channel.socket.nio.NioSocketChannel,1
netty-all-4.0.7.Final,io.netty.channel.socket.oio.DefaultOioServerSocketChannelConfig,1
netty-all-4.0.7.Final,io.netty.channel.socket.oio.DefaultOioSocketChannelConfig,1
netty-all-4.0.7.Final,io.netty.channel.socket.oio.OioDatagramChannel,1
netty-all-4.0.7.Final,io.netty.bootstrap.AbstractBootstrap,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.LastHttpContent,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.multipart.AbstractDiskHttpData,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.multipart.AbstractMemoryHttpData,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.multipart.HttpPostRequestEncoder,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.multipart.MixedFileUpload,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.websocketx.WebSocket08FrameDecoder,3
netty-all-4.0.7.Final,io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker,2
netty-all-4.0.7.Final,io.netty.handler.codec.http.websocketx.WebSocketServerHandshaker,1
netty-all-4.0.7.Final,io.netty.handler.codec.http.websocketx.WebSocketServerProtocolHandler,1
netty-all-4.0.7.Final,io.netty.handler.ssl.SslHandler,1
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedWriteHandler,1
netty-all-4.0.7.Final,io.netty.handler.stream.ChunkedWriteHandler,2
netty-all-4.0.7.Final,io.netty.example.http.websocketx.client.WebSocketClientHandler,1
netty-all-4.0.7.Final,io.netty.example.http.websocketx.html5.CustomTextFrameHandler,1
netty-all-4.0.7.Final,io.netty.example.http.websocketx.server.WebSocketServerHandler,1
netty-all-4.0.7.Final,io.netty.example.http.websocketx.sslserver.WebSocketSslServerHandler,1
netty-all-4.0.7.Final,io.netty.example.udt.echo.bytes.ByteEchoClientHandler,1
netty-all-4.0.7.Final,io.netty.example.udt.echo.message.MsgEchoClientHandler,1
netty-all-4.0.7.Final,io.netty.example.udt.echo.rendezvous.MsgEchoPeerHandler,1
netty-all-4.0.7.Final,io.netty.example.udt.echo.rendezvousBytes.ByteEchoPeerHandler,1
netty-all-4.0.7.Final,io.netty.channel.local.LocalChannel,1
netty-all-4.0.16.Final,io.netty.buffer.AbstractByteBuf,2
netty-all-4.0.16.Final,io.netty.buffer.ByteBufUtil,2
netty-all-4.0.16.Final,io.netty.buffer.CompositeByteBuf,1
netty-all-4.0.16.Final,io.netty.buffer.PooledByteBufAllocator,1
netty-all-4.0.16.Final,io.netty.buffer.PooledUnsafeDirectByteBuf,2
netty-all-4.0.16.Final,io.netty.buffer.PoolThreadCache,1
netty-all-4.0.16.Final,io.netty.buffer.UnpooledDirectByteBuf,2
netty-all-4.0.16.Final,io.netty.buffer.UnpooledHeapByteBuf,1
netty-all-4.0.16.Final,io.netty.buffer.UnpooledUnsafeDirectByteBuf,4
netty-all-4.0.16.Final,io.netty.util.AbstractConstant,1
netty-all-4.0.16.Final,io.netty.util.DefaultAttributeMap,1
netty-all-4.0.16.Final,io.netty.util.HashedWheelTimer,2
netty-all-4.0.16.Final,io.netty.util.NetUtil,3
netty-all-4.0.16.Final,io.netty.util.ReferenceCountUtil,2
